id_platz;typ;strasse;tarif;anzvelos;anschliess;gedeckt;zugang;infos;cargovelo;bikeride;velospot;geo_point_2d;geo_shape
195;Velos/Motorräder;Wiesenstrasse;Gebührenfrei;2;nicht anschliessbar;nein;;;;nein;;47.57728034610404, 7.592726222779254;"{""coordinates"": [7.592726222779254, 47.57728034610404], ""type"": ""Point""}"
196;Velos/Motorräder;Freiburgerstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.57662954874728, 7.6029376184215005;"{""coordinates"": [7.602937618421501, 47.57662954874728], ""type"": ""Point""}"
199;Velos/Motorräder;Realpstrasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.54776576627976, 7.5652900953113145;"{""coordinates"": [7.565290095311314, 47.54776576627976], ""type"": ""Point""}"
201;Velos/Motorräder;Schöllenenstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.55060339739662, 7.5649471675092785;"{""coordinates"": [7.564947167509279, 47.55060339739662], ""type"": ""Point""}"
203;Velos/Motorräder;Burgunderstrasse;Gebührenfrei;8;nicht anschliessbar;nein;;;;nein;;47.55358453859017, 7.580068472408763;"{""coordinates"": [7.580068472408763, 47.55358453859017], ""type"": ""Point""}"
206;Velos/Motorräder;Eulerstrasse;Gebührenfrei;7;nicht anschliessbar;nein;;;;nein;;47.55555498450743, 7.580232612015426;"{""coordinates"": [7.580232612015426, 47.55555498450743], ""type"": ""Point""}"
212;Velos/Motorräder;Paradieshofstrasse;Gebührenfrei;3;nicht anschliessbar;nein;;;;nein;;47.54665098546773, 7.558787809378607;"{""coordinates"": [7.558787809378607, 47.54665098546773], ""type"": ""Point""}"
213;Velos/Motorräder;Furkastrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.54828700527075, 7.561644350118202;"{""coordinates"": [7.561644350118202, 47.54828700527075], ""type"": ""Point""}"
215;Velos/Motorräder;Fröschgasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.54567197248081, 7.55744057465768;"{""coordinates"": [7.55744057465768, 47.54567197248081], ""type"": ""Point""}"
217;Velos/Motorräder;Spalentorweg;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.55665928971898, 7.580032023289967;"{""coordinates"": [7.580032023289967, 47.55665928971898], ""type"": ""Point""}"
219;Velos/Motorräder;Eulerstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.55678829949824, 7.578267539039365;"{""coordinates"": [7.578267539039365, 47.55678829949824], ""type"": ""Point""}"
222;Velos/Motorräder;Buchenstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.55604305472, 7.571663395940181;"{""coordinates"": [7.571663395940181, 47.55604305472], ""type"": ""Point""}"
223;Velos/Motorräder;Welschmattstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.56246421619776, 7.562830522957242;"{""coordinates"": [7.562830522957242, 47.56246421619776], ""type"": ""Point""}"
227;Velos/Motorräder;Missionsstrasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.56078947227324, 7.575972984289322;"{""coordinates"": [7.575972984289322, 47.56078947227324], ""type"": ""Point""}"
228;Velos/Motorräder;Nonnenweg;Gebührenfrei;7;nicht anschliessbar;nein;;;;nein;;47.55892513653567, 7.57547588538956;"{""coordinates"": [7.57547588538956, 47.55892513653567], ""type"": ""Point""}"
229;Velos/Motorräder;Lützelstrasse;Gebührenfrei;7;nicht anschliessbar;nein;;;;nein;;47.56378350875253, 7.568146047740082;"{""coordinates"": [7.568146047740082, 47.56378350875253], ""type"": ""Point""}"
233;Velos/Motorräder;Mülhauserstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.56589018382725, 7.574728978864498;"{""coordinates"": [7.574728978864498, 47.56589018382725], ""type"": ""Point""}"
234;Velos/Motorräder;Mittlere Strasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.563073508120716, 7.576421943524379;"{""coordinates"": [7.576421943524379, 47.563073508120716], ""type"": ""Point""}"
236;Velos/Motorräder;Hebelstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.56413435100696, 7.5765522161768875;"{""coordinates"": [7.576552216176887, 47.56413435100696], ""type"": ""Point""}"
237;Velos/Motorräder;Gasstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.56959280093757, 7.575954641856281;"{""coordinates"": [7.575954641856281, 47.56959280093757], ""type"": ""Point""}"
240;Velos/Motorräder;Vogesenstrasse;Gebührenfrei;9;nicht anschliessbar;nein;;;;nein;;47.56792214173935, 7.57614545492978;"{""coordinates"": [7.57614545492978, 47.56792214173935], ""type"": ""Point""}"
244;Velos/Motorräder;Hochbergerstrasse;Gebührenfrei;11;nicht anschliessbar;nein;;;;nein;;47.582123243131235, 7.591530608759657;"{""coordinates"": [7.591530608759657, 47.582123243131235], ""type"": ""Point""}"
245;Velos/Motorräder;Westquaistrasse;Gebührenfrei;11;nicht anschliessbar;nein;;;;nein;;47.583983998080555, 7.587382184857573;"{""coordinates"": [7.587382184857573, 47.583983998080555], ""type"": ""Point""}"
249;Velos/Motorräder;Antilopenweg;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.55018857456669, 7.58281191857954;"{""coordinates"": [7.58281191857954, 47.55018857456669], ""type"": ""Point""}"
250;Velos/Motorräder;Birsigstrasse;Gebührenfrei;8;nicht anschliessbar;nein;;;;nein;;47.55009068510452, 7.582769449990182;"{""coordinates"": [7.582769449990182, 47.55009068510452], ""type"": ""Point""}"
251;Velos/Motorräder;Zoo-Parkplatz;Gebührenfrei;9;nicht anschliessbar;nein;;;;nein;;47.54915211622972, 7.582316572672109;"{""coordinates"": [7.582316572672109, 47.54915211622972], ""type"": ""Point""}"
256;Velos/Motorräder;J.J.Balmer-Strasse;Gebührenfrei;8;nicht anschliessbar;nein;;;;nein;;47.54085477442442, 7.595145950009924;"{""coordinates"": [7.595145950009924, 47.54085477442442], ""type"": ""Point""}"
258;Velos/Motorräder;Hochstrasse;Gebührenfrei;2;nicht anschliessbar;nein;;;;nein;;47.54416887762494, 7.596470389196976;"{""coordinates"": [7.596470389196976, 47.54416887762494], ""type"": ""Point""}"
263;Velos/Motorräder;St.Alban-Kirchrain;Gebührenfrei;8;nicht anschliessbar;nein;;;;nein;;47.55417435048672, 7.6012215555170615;"{""coordinates"": [7.601221555517061, 47.55417435048672], ""type"": ""Point""}"
268;Velos/Motorräder;Wartenbergstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.54795831835587, 7.6077881474059135;"{""coordinates"": [7.607788147405913, 47.54795831835587], ""type"": ""Point""}"
269;Velos/Motorräder;Zeughausstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.544820289763635, 7.61062657121739;"{""coordinates"": [7.61062657121739, 47.544820289763635], ""type"": ""Point""}"
273;Velos/Motorräder;Froburgstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.554602244092656, 7.612180176092168;"{""coordinates"": [7.612180176092168, 47.554602244092656], ""type"": ""Point""}"
284;Velos/Motorräder;St.Jakobs-Strasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.55045024864388, 7.595872462564318;"{""coordinates"": [7.595872462564318, 47.55045024864388], ""type"": ""Point""}"
286;Velos/Motorräder;Malzgasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.55379416906393, 7.5981623197085435;"{""coordinates"": [7.598162319708543, 47.55379416906393], ""type"": ""Point""}"
287;Velos/Motorräder;Laufenstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.54099383302482, 7.5988333624701605;"{""coordinates"": [7.598833362470161, 47.54099383302482], ""type"": ""Point""}"
288;Velos/Motorräder;Laufenstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.540716224095696, 7.598596109574143;"{""coordinates"": [7.598596109574143, 47.540716224095696], ""type"": ""Point""}"
289;Velos/Motorräder;Reinacherstrasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.535372109477706, 7.604574373545814;"{""coordinates"": [7.604574373545814, 47.535372109477706], ""type"": ""Point""}"
290;Velos/Motorräder;Spalenring;Gebührenfrei;9;nicht anschliessbar;nein;;;;nein;;47.554772224258436, 7.576181941131897;"{""coordinates"": [7.576181941131897, 47.554772224258436], ""type"": ""Point""}"
295;Velos/Motorräder;Flamingosteg;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.54879580977663, 7.582645178556765;"{""coordinates"": [7.582645178556765, 47.54879580977663], ""type"": ""Point""}"
297;Velos/Motorräder;Kleinriehenstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.56798967642282, 7.615709311485329;"{""coordinates"": [7.615709311485329, 47.56798967642282], ""type"": ""Point""}"
304;Velos/Motorräder;Friedensgasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.5614779372556, 7.576692516087495;"{""coordinates"": [7.576692516087495, 47.5614779372556], ""type"": ""Point""}"
308;Velos/Motorräder;Näfelserstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.55782952340599, 7.565204545632055;"{""coordinates"": [7.565204545632055, 47.55782952340599], ""type"": ""Point""}"
313;Velos/Motorräder;Riehenteichstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.56543050829354, 7.603248371094537;"{""coordinates"": [7.603248371094537, 47.56543050829354], ""type"": ""Point""}"
316;Velos/Motorräder;Brennerstrasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.55136145475607, 7.574100008253089;"{""coordinates"": [7.574100008253089, 47.55136145475607], ""type"": ""Point""}"
319;Velos/Motorräder;Holeestrasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.54505069173576, 7.571129282663661;"{""coordinates"": [7.571129282663661, 47.54505069173576], ""type"": ""Point""}"
320;Velos/Motorräder;Landskronstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.56744564093859, 7.575031949818566;"{""coordinates"": [7.575031949818566, 47.56744564093859], ""type"": ""Point""}"
325;Velos/Motorräder;Neuensteinerstrasse;Gebührenfrei;3;nicht anschliessbar;nein;;;;nein;;47.540036160267995, 7.6017850534584035;"{""coordinates"": [7.601785053458403, 47.540036160267995], ""type"": ""Point""}"
337;Velos/Motorräder;Nauenstrasse;Gebührenfrei;64;nicht anschliessbar;nein;;;;nein;;47.54730059733176, 7.593238294581216;"{""coordinates"": [7.593238294581216, 47.54730059733176], ""type"": ""Point""}"
339;Cargovelo/Velo mit Anhänger;Delsbergerallee;Gebührenfrei;-99;nicht anschliessbar;nein;;;;nein;;47.54123320701179, 7.600281836147377;"{""coordinates"": [7.600281836147377, 47.54123320701179], ""type"": ""Point""}"
340;Cargovelo/Velo mit Anhänger;Allschwilerstrasse;Gebührenfrei;-99;nicht anschliessbar;nein;;;;nein;;47.55636535511434, 7.572150582995181;"{""coordinates"": [7.572150582995181, 47.55636535511434], ""type"": ""Point""}"
342;Velos;Klingentalgraben;Gebührenfrei;14;anschliessbar;nein;;;;nein;;47.56394940061503, 7.591142839843134;"{""coordinates"": [7.591142839843134, 47.56394940061503], ""type"": ""Point""}"
343;Velos;Messeplatz;Gebührenfrei;20;anschliessbar;nein;;;;nein;;47.563570262780786, 7.602018127421609;"{""coordinates"": [7.602018127421609, 47.563570262780786], ""type"": ""Point""}"
346;Velos;Isteinerstrasse;Gebührenfrei;55;anschliessbar;nein;;;;nein;;47.56452432218907, 7.600512236146606;"{""coordinates"": [7.600512236146606, 47.56452432218907], ""type"": ""Point""}"
347;Velos;Schönaustrasse;Gebührenfrei;9;teilweise anschliessbar;nein;;;;nein;;47.56818493882977, 7.6021172499024825;"{""coordinates"": [7.602117249902482, 47.56818493882977], ""type"": ""Point""}"
350;Velos;Rebgasse;Gebührenfrei;29;anschliessbar;nein;;;;nein;;47.561386564553615, 7.593499712787781;"{""coordinates"": [7.593499712787781, 47.561386564553615], ""type"": ""Point""}"
352;Velos;Claragraben;Gebührenfrei;8;teilweise anschliessbar;nein;;;;nein;;47.564734179586836, 7.592507039076462;"{""coordinates"": [7.592507039076462, 47.564734179586836], ""type"": ""Point""}"
354;Velos;Teichgässlein;Gebührenfrei;13;anschliessbar;nein;;;;nein;;47.56258829502699, 7.593919628668693;"{""coordinates"": [7.593919628668693, 47.56258829502699], ""type"": ""Point""}"
355;Velos;Amerbachstrasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.56927395351636, 7.591251032899953;"{""coordinates"": [7.591251032899953, 47.56927395351636], ""type"": ""Point""}"
356;Velos;Mörsbergerstrasse;Gebührenfrei;9;anschliessbar;nein;;;;nein;;47.56597269496661, 7.593984339737654;"{""coordinates"": [7.593984339737654, 47.56597269496661], ""type"": ""Point""}"
362;Velos;Holbeinstrasse;Gebührenfrei;11;teilweise anschliessbar;nein;;;;nein;;47.55497310948414, 7.584311926500412;"{""coordinates"": [7.584311926500412, 47.55497310948414], ""type"": ""Point""}"
365;Velos;General Guisan-Strasse;Gebührenfrei;11;anschliessbar;nein;;;;nein;;47.551729903786004, 7.569881669326356;"{""coordinates"": [7.569881669326356, 47.551729903786004], ""type"": ""Point""}"
366;Velos;General Guisan-Strasse;Gebührenfrei;11;anschliessbar;nein;;;;nein;;47.55169524773528, 7.569812503446017;"{""coordinates"": [7.569812503446017, 47.55169524773528], ""type"": ""Point""}"
376;Velos;Leimenstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.552567486591236, 7.580965599603365;"{""coordinates"": [7.580965599603365, 47.552567486591236], ""type"": ""Point""}"
377;Velos;Leimenstrasse;Gebührenfrei;10;nicht anschliessbar;nein;;;;nein;;47.553396421169694, 7.5819427685990055;"{""coordinates"": [7.581942768599006, 47.553396421169694], ""type"": ""Point""}"
378;Velos;Leimenstrasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.55297490554825, 7.581368333091589;"{""coordinates"": [7.581368333091589, 47.55297490554825], ""type"": ""Point""}"
379;Velos;Leimenstrasse;Gebührenfrei;6;nicht anschliessbar;nein;;;;nein;;47.55383950531953, 7.58238966590901;"{""coordinates"": [7.58238966590901, 47.55383950531953], ""type"": ""Point""}"
382;Velos;Neubadstrasse;Gebührenfrei;8;anschliessbar;nein;;;;nein;;47.54630182860284, 7.564655453709645;"{""coordinates"": [7.564655453709645, 47.54630182860284], ""type"": ""Point""}"
386;Velos;Wanderstrasse;Gebührenfrei;7;nicht anschliessbar;nein;;;;nein;;47.55198335244132, 7.562979647104635;"{""coordinates"": [7.562979647104635, 47.55198335244132], ""type"": ""Point""}"
390;Velos;Im Zimmerhof;Gebührenfrei;7;nicht anschliessbar;nein;;;;nein;;47.55488571972151, 7.573995826848951;"{""coordinates"": [7.573995826848951, 47.55488571972151], ""type"": ""Point""}"
392;Velos;Burgfelderstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.562878882239595, 7.572154510052848;"{""coordinates"": [7.572154510052848, 47.562878882239595], ""type"": ""Point""}"
394;Velos;Burgfelderstrasse;Gebührenfrei;4;nicht anschliessbar;nein;;;;nein;;47.5629073430961, 7.5720953318407025;"{""coordinates"": [7.572095331840702, 47.5629073430961], ""type"": ""Point""}"
398;Velos;St.Johanns-Rheinweg;Gebührenfrei;35;anschliessbar;nein;;;;nein;;47.56488506386845, 7.58398062029403;"{""coordinates"": [7.58398062029403, 47.56488506386845], ""type"": ""Point""}"
401;Velos;Hebelstrasse;Gebührenfrei;9;anschliessbar;nein;;;;nein;;47.56144305423029, 7.580052257325383;"{""coordinates"": [7.580052257325383, 47.56144305423029], ""type"": ""Point""}"
404;Velos;Mittlere Strasse;Gebührenfrei;6;anschliessbar;nein;;;;nein;;47.5641794673771, 7.575318724047264;"{""coordinates"": [7.575318724047264, 47.5641794673771], ""type"": ""Point""}"
407;Velos;Elsässerstrasse;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.56682936686494, 7.581234939309907;"{""coordinates"": [7.581234939309907, 47.56682936686494], ""type"": ""Point""}"
408;Velos;St.Johanns-Platz;Gebührenfrei;5;nicht anschliessbar;nein;;;;nein;;47.56672744745807, 7.580898493817203;"{""coordinates"": [7.580898493817203, 47.56672744745807], ""type"": ""Point""}"
410;Velos;St.Johanns-Platz;Gebührenfrei;10;nicht anschliessbar;nein;;;;nein;;47.56643072363, 7.581343159475018;"{""coordinates"": [7.581343159475018, 47.56643072363], ""type"": ""Point""}"
413;Velos;Vogesenstrasse;Gebührenfrei;13;teilweise anschliessbar;nein;;;;nein;;47.56649424185291, 7.577366233685847;"{""coordinates"": [7.577366233685847, 47.56649424185291], ""type"": ""Point""}"
414;Velos;Lothringerstrasse;Gebührenfrei;5;teilweise anschliessbar;nein;;;;nein;;47.571954127163224, 7.574017031269756;"{""coordinates"": [7.574017031269756, 47.571954127163224], ""type"": ""Point""}"
416;Velos;Wasserstrasse;Gebührenfrei;8;anschliessbar;nein;;;;nein;;47.56995758250072, 7.580879906585571;"{""coordinates"": [7.580879906585571, 47.56995758250072], ""type"": ""Point""}"
419;Velos;Leonhardskirchplatz;Gebührenfrei;14;nicht anschliessbar;nein;;;;nein;;47.55520912618028, 7.5881031667653565;"{""coordinates"": [7.588103166765356, 47.55520912618028], ""type"": ""Point""}"
421;Velos;Bernoullistrasse;Gebührenfrei;18;anschliessbar;nein;;;;nein;;47.55985880542596, 7.580958343958893;"{""coordinates"": [7.580958343958893, 47.55985880542596], ""type"": ""Point""}"
423;Velos;De Wette-Strasse;Gebührenfrei;19;teilweise anschliessbar;nein;;;;nein;;47.550200860726754, 7.590653946579367;"{""coordinates"": [7.590653946579367, 47.550200860726754], ""type"": ""Point""}"
424;Velos;De Wette-Strasse;Gebührenfrei;23;anschliessbar;nein;;;;nein;;47.54987158571351, 7.591153057840389;"{""coordinates"": [7.591153057840389, 47.54987158571351], ""type"": ""Point""}"
426;Velos;Hirschgässlein;Gebührenfrei;20;nicht anschliessbar;nein;;;;nein;;47.55057241864522, 7.592457245243891;"{""coordinates"": [7.592457245243891, 47.55057241864522], ""type"": ""Point""}"
427;Velos;Hirschgässlein;Gebührenfrei;15;nicht anschliessbar;nein;;;;nein;;47.550468154140404, 7.592293572539134;"{""coordinates"": [7.592293572539134, 47.550468154140404], ""type"": ""Point""}"
429;Velos;Teichgässlein;Gebührenfrei;11;anschliessbar;nein;;;;nein;;47.56202558692937, 7.592535069899744;"{""coordinates"": [7.592535069899744, 47.56202558692937], ""type"": ""Point""}"
436;Velos;Kannenfeldstrasse;Gebührenfrei;5;anschliessbar;nein;;;;nein;;47.56314081258048, 7.573695826036464;"{""coordinates"": [7.573695826036464, 47.56314081258048], ""type"": ""Point""}"
438;Velos;Viaduktstrasse;Gebührenfrei;17;teilweise anschliessbar;nein;;;;nein;;47.54866924537397, 7.586803399191208;"{""coordinates"": [7.586803399191208, 47.54866924537397], ""type"": ""Point""}"
439;Velos;Steinentorberg;Gebührenfrei;17;teilweise anschliessbar;nein;;;;nein;;47.54863383634805, 7.587079515396455;"{""coordinates"": [7.587079515396455, 47.54863383634805], ""type"": ""Point""}"
440;Velos;Heuwaage-Viadukt;Gebührenfrei;13;anschliessbar;nein;;;;nein;;47.55133119841217, 7.587136017989437;"{""coordinates"": [7.587136017989437, 47.55133119841217], ""type"": ""Point""}"
