,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4047,14092,10010,TG,4761,Sirnach,Sirnach,11,1,1895,26,31.12.1996,1896,26,31.12.1996,31.12.1996
4048,14093,10010,TG,4761,Sirnach,Sirnach,11,1,1896,26,01.01.1997,3244,24,31.12.2010,31.12.2010
4049,14094,10010,TG,4724,Eschlikon,Eschlikon,11,1,1896,26,01.01.1997,3239,24,31.12.2010,31.12.2010
4050,14095,10009,TG,4821,Hüttwilen,Hüttwilen,11,1,1897,26,01.01.1997,3215,24,31.12.2010,31.12.2010
4051,14096,10103,FR,2272,Misery-Courtion,Misery-Courtion,11,1,1898,21,01.01.1997,,,,01.01.1997
4052,14097,10252,AI,3101,Appenzell,Appenzell,11,1,1899,24,01.01.1997,,,,01.01.1997
4053,14098,10252,AI,3102,Gonten,Gonten,11,1,1900,24,01.01.1997,,,,01.01.1997
4054,14099,10252,AI,3103,Rüte,Rüte,11,1,1901,24,01.01.1997,3963,29,30.04.2022,30.04.2022
4055,14100,10252,AI,3104,Schlatt-Haslen,Schlatt-Haslen,11,1,1902,24,01.01.1997,,,,01.01.1997
4056,14101,10252,AI,3105,Schwende,Schwende,11,1,1903,24,01.01.1997,3963,29,30.04.2022,30.04.2022
4057,14102,10252,AI,3111,Oberegg,Oberegg,11,1,1904,24,01.01.1997,,,,01.01.1997
4058,14103,10106,FR,2063,Billens-Hennens,Billens-Hennens,11,1,1905,21,01.01.1998,,,,01.01.1998
4059,14104,10001,TG,4401,Arbon,Arbon,11,1,1906,26,01.01.1998,3186,24,31.12.2010,31.12.2010
4060,14105,10012,TG,4566,Frauenfeld,Frauenfeld,11,1,1907,26,31.12.1997,1909,26,31.12.1997,31.12.1997
4061,14106,10012,TG,4571,Gachnang,Gachnang,11,1,1908,26,31.12.1997,1909,26,31.12.1997,31.12.1997
4062,14107,10012,TG,4571,Gachnang,Gachnang,11,1,1909,26,01.01.1998,3203,24,31.12.2010,31.12.2010
4063,14108,10012,TG,4566,Frauenfeld,Frauenfeld,11,1,1909,26,01.01.1998,3202,24,31.12.2010,31.12.2010
4064,14109,10011,TG,4681,Langrickenbach,Langrickenbach,11,1,1910,26,01.01.1998,3228,24,31.12.2010,31.12.2010
4065,14110,10011,TG,4683,Lengwil,Lengwil,11,1,1911,21,31.12.1997,1912,26,31.12.1997,31.12.1997
4066,14111,10011,TG,4683,Lengwil,Lengwil,11,1,1912,26,01.01.1998,3229,24,31.12.2010,31.12.2010
4067,14112,10008,TG,4891,Berg (TG),Berg (TG),11,1,1912,26,01.01.1998,3259,24,31.12.2010,31.12.2010
4068,14113,10010,TG,4786,Wilen (TG),Wilen (TG),11,1,1913,23,01.01.1998,3247,24,31.12.2010,31.12.2010
4069,14114,10010,TG,4751,Rickenbach (TG),Rickenbach (TG),11,1,1914,23,01.01.1998,3243,24,31.12.2010,31.12.2010
4070,14115,10009,TG,4811,Herdern,Herdern,11,1,1915,26,01.01.1998,3213,24,31.12.2010,31.12.2010
4071,14116,10009,TG,4841,Pfyn,Pfyn,11,1,1916,26,01.01.1998,3218,24,31.12.2010,31.12.2010
4072,14117,10189,GR,3541,Tinizong-Rona,Tinizong-Rona,11,1,1917,21,01.07.1998,1966,24,31.12.2000,31.12.2000
4073,14118,10014,TG,4495,Hohentannen,Hohentannen,11,1,1918,26,01.01.1999,3251,24,31.12.2010,31.12.2010
4074,14119,10027,TG,4546,Schlatt (TG),Schlatt (TG),11,1,1919,21,01.01.1999,3200,24,31.12.2010,31.12.2010
4075,14120,10074,ZH,226,Schlatt (ZH),Schlatt (ZH),11,1,1920,23,01.01.1999,,,,01.01.1999
4076,14121,10027,TG,4536,Basadingen-Schlattingen,Basadingen-Schlattingen,11,1,1921,21,01.01.1999,3198,24,31.12.2010,31.12.2010
4077,14122,10012,TG,4590,Hüttlingen,Hüttlingen,11,1,1922,26,01.01.1999,3204,24,31.12.2010,31.12.2010
4078,14123,10010,TG,4723,Braunau,Braunau,11,1,1923,27,01.01.1999,3238,24,31.12.2010,31.12.2010
4079,14124,10010,TG,4776,Tobel-Tägerschen,Tobel-Tägerschen,11,1,1924,21,01.01.1999,3245,24,31.12.2010,31.12.2010
4080,14125,10009,TG,4816,Homburg,Homburg,11,1,1925,26,01.01.1999,3214,24,31.12.2010,31.12.2010
4081,14126,10085,VD,5487,Lussery-Villars,Lussery-Villars,11,1,1926,21,01.01.1999,2398,24,31.08.2006,31.08.2006
4082,14127,10104,FR,2184,Corpataux-Magnedens,Corpataux-Magnedens,11,1,1927,21,01.01.1999,3445,29,31.12.2015,31.12.2015
4083,14128,10107,FR,2029,Montagny (FR),Montagny (FR),11,1,1928,21,01.01.2000,2275,26,31.12.2003,31.12.2003
4084,14129,10104,FR,2200,Grolley,Grolley,11,1,1929,26,01.01.2000,,,,01.01.2000
4085,14130,10103,FR,2262,Gurmels,Gurmels,11,1,1930,26,01.01.2000,2170,26,31.12.2002,31.12.2002
4086,14131,10027,TG,4545,Diessenhofen,Diessenhofen,11,1,1931,26,01.01.2000,3199,24,31.12.2010,31.12.2010
4087,14132,10032,VS,6073,Grafschaft,Grafschaft,11,1,1932,21,01.10.2000,3577,29,31.12.2016,31.12.2016
4088,14133,10030,VS,6117,Guttet-Feschel,Guttet-Feschel,11,1,1933,21,01.10.2000,,,,01.10.2000
4089,14134,10032,VS,6072,Kommunanz Gluringen/Grafschaft,Kom. Gluringen/Grafsch.,12,1,1934,23,01.10.2000,2291,27,31.12.2003,31.12.2003
4090,14135,10105,FR,2140,Marsens,Marsens,11,1,1935,26,01.01.2001,,,,01.01.2001
4091,14136,10104,FR,2234,La Brillaz,La Brillaz,11,1,1936,21,01.01.2001,,,,01.01.2001
4092,14137,10106,FR,2114,Villorsonnens,Villorsonnens,11,1,1937,21,01.01.2001,,,,01.01.2001
4093,14138,10105,FR,2152,Sâles,Sâles,11,1,1938,21,01.01.2001,,,,01.01.2001
4094,14139,10106,FR,2102,Ursy,Ursy,11,1,1939,26,01.01.2001,3281,26,31.12.2011,31.12.2011
4095,14140,10106,FR,2097,Rue,Rue,11,1,1940,26,01.01.2001,,,,01.01.2001
4096,14141,10104,FR,2233,Hauterive (FR),Hauterive (FR),11,1,1941,21,01.01.2001,,,,01.01.2001
4097,14142,10176,NE,6454,Hauterive (NE),Hauterive (NE),11,1,1942,23,01.01.2001,3610,24,31.12.2017,31.12.2017
4098,14143,10104,FR,2174,Avry,Avry,11,1,1943,21,01.01.2001,,,,01.01.2001
4099,14144,10263,GR,3501,Alvaschein,Alvaschein,11,1,1944,24,01.01.2001,3433,29,31.12.2014,31.12.2014
4100,14145,10263,GR,3502,Mon,Mon,11,1,1945,24,01.01.2001,3433,29,31.12.2014,31.12.2014
4101,14146,10263,GR,3503,Mutten,Mutten,11,1,1946,24,01.01.2001,3550,24,31.12.2016,31.12.2016
4102,14147,10263,GR,3504,Stierva,Stierva,11,1,1947,24,01.01.2001,3433,29,31.12.2014,31.12.2014
4103,14148,10263,GR,3505,Tiefencastel,Tiefencastel,11,1,1948,24,01.01.2001,3433,29,31.12.2014,31.12.2014
4104,14149,10263,GR,3506,Vaz/Obervaz,Vaz/Obervaz,11,1,1949,24,01.01.2001,3464,24,31.12.2016,31.12.2016
4105,14150,10263,GR,3511,Alvaneu,Alvaneu,11,1,1950,24,01.01.2001,3433,29,31.12.2014,31.12.2014
4106,14151,10263,GR,3512,Brienz/Brinzauls,Brienz/Brinzauls,11,1,1951,24,01.01.2001,3433,29,31.12.2014,31.12.2014
4107,14152,10263,GR,3513,Lantsch/Lenz,Lantsch/Lenz,11,1,1952,24,01.01.2001,3465,24,31.12.2016,31.12.2016
4108,14153,10263,GR,3514,Schmitten (GR),Schmitten (GR),11,1,1953,24,01.01.2001,3466,24,31.12.2016,31.12.2016
4109,14154,10263,GR,3515,Surava,Surava,11,1,1954,24,01.01.2001,3433,29,31.12.2014,31.12.2014
4110,14155,10263,GR,3521,Bergün/Bravuogn,Bergün/Bravuogn,11,1,1955,24,01.01.2001,3467,24,31.12.2016,31.12.2016
4111,14156,10263,GR,3522,Filisur,Filisur,11,1,1956,24,01.01.2001,3468,24,31.12.2016,31.12.2016
4112,14157,10263,GR,3523,Wiesen (GR),Wiesen (GR),11,1,1957,24,01.01.2001,2749,29,31.12.2008,31.12.2008
4113,14158,10263,GR,3531,Bivio,Bivio,11,1,1958,24,01.01.2001,3448,29,31.12.2015,31.12.2015
4114,14159,10263,GR,3532,Cunter,Cunter,11,1,1959,24,01.01.2001,3448,29,31.12.2015,31.12.2015
4115,14160,10263,GR,3533,Marmorera,Marmorera,11,1,1960,24,01.01.2001,3448,29,31.12.2015,31.12.2015
4116,14161,10263,GR,3534,Mulegns,Mulegns,11,1,1961,24,01.01.2001,3448,29,31.12.2015,31.12.2015
4117,14162,10263,GR,3536,Riom-Parsonz,Riom-Parsonz,11,1,1962,24,01.01.2001,3448,29,31.12.2015,31.12.2015
4118,14163,10263,GR,3538,Salouf,Salouf,11,1,1963,24,01.01.2001,3448,29,31.12.2015,31.12.2015
4119,14164,10263,GR,3539,Savognin,Savognin,11,1,1964,24,01.01.2001,3448,29,31.12.2015,31.12.2015
4120,14165,10263,GR,3540,Sur,Sur,11,1,1965,24,01.01.2001,3448,29,31.12.2015,31.12.2015
4121,14166,10263,GR,3541,Tinizong-Rona,Tinizong-Rona,11,1,1966,24,01.01.2001,3448,29,31.12.2015,31.12.2015
4122,14167,10255,GR,3551,Brusio,Brusio,11,1,1967,24,01.01.2001,3471,24,31.12.2016,31.12.2016
4123,14168,10255,GR,3561,Poschiavo,Poschiavo,11,1,1968,24,01.01.2001,3472,24,31.12.2016,31.12.2016
4124,14169,10257,GR,3571,Castrisch,Castrisch,11,1,1969,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4125,14170,10257,GR,3572,Falera,Falera,11,1,1970,24,01.01.2001,3533,24,31.12.2016,31.12.2016
4126,14171,10257,GR,3573,Flond,Flond,11,1,1971,24,01.01.2001,2750,29,31.12.2008,31.12.2008
4127,14172,10257,GR,3574,Ilanz,Ilanz,11,1,1972,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4128,14173,10257,GR,3575,Laax,Laax,11,1,1973,24,01.01.2001,3534,24,31.12.2016,31.12.2016
4129,14174,10257,GR,3576,Ladir,Ladir,11,1,1974,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4130,14175,10257,GR,3577,Luven,Luven,11,1,1975,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4131,14176,10257,GR,3578,Pitasch,Pitasch,11,1,1976,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4132,14177,10257,GR,3579,Riein,Riein,11,1,1977,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4133,14178,10257,GR,3580,Ruschein,Ruschein,11,1,1978,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4134,14179,10257,GR,3581,Sagogn,Sagogn,11,1,1979,24,01.01.2001,3535,24,31.12.2016,31.12.2016
4135,14180,10257,GR,3582,Schluein,Schluein,11,1,1980,24,01.01.2001,3536,24,31.12.2016,31.12.2016
4136,14181,10257,GR,3583,Schnaus,Schnaus,11,1,1981,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4137,14182,10257,GR,3584,Sevgein,Sevgein,11,1,1982,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4138,14183,10257,GR,3586,Valendas,Valendas,11,1,1983,24,01.01.2001,3390,29,31.12.2012,31.12.2012
4139,14184,10257,GR,3587,Versam,Versam,11,1,1984,24,01.01.2001,3390,29,31.12.2012,31.12.2012
4140,14185,10257,GR,3591,Camuns,Camuns,11,1,1985,24,01.01.2001,2163,29,31.12.2001,31.12.2001
4141,14186,10257,GR,3592,Cumbel,Cumbel,11,1,1986,24,01.01.2001,3391,29,31.12.2012,31.12.2012
4142,14187,10257,GR,3593,Duvin,Duvin,11,1,1987,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4143,14188,10257,GR,3594,Degen,Degen,11,1,1988,24,01.01.2001,3391,29,31.12.2012,31.12.2012
4144,14189,10257,GR,3595,Lumbrein,Lumbrein,11,1,1989,24,01.01.2001,3391,29,31.12.2012,31.12.2012
4145,14190,10257,GR,3596,Morissen,Morissen,11,1,1990,24,01.01.2001,3391,29,31.12.2012,31.12.2012
4146,14191,10257,GR,3598,St. Martin,St. Martin,11,1,1991,24,01.01.2001,3434,29,31.12.2014,31.12.2014
4147,14192,10257,GR,3599,Surcasti,Surcasti,11,1,1992,24,01.01.2001,2163,29,31.12.2001,31.12.2001
4148,14193,10257,GR,3600,Surcuolm,Surcuolm,11,1,1993,24,01.01.2001,2750,29,31.12.2008,31.12.2008
4149,14194,10257,GR,3601,Tersnaus,Tersnaus,11,1,1994,24,01.01.2001,2163,29,31.12.2001,31.12.2001
4150,14195,10257,GR,3602,Uors-Peiden,Uors-Peiden,11,1,1995,24,01.01.2001,2163,29,31.12.2001,31.12.2001
4151,14196,10257,GR,3603,Vals,Vals,11,1,1996,24,01.01.2001,3434,26,31.12.2014,31.12.2014
4152,14197,10257,GR,3604,Vignogn,Vignogn,11,1,1997,24,01.01.2001,3391,29,31.12.2012,31.12.2012
4153,14198,10257,GR,3605,Vella,Vella,11,1,1998,24,01.01.2001,3391,29,31.12.2012,31.12.2012
4154,14199,10257,GR,3606,Vrin,Vrin,11,1,1999,24,01.01.2001,3391,29,31.12.2012,31.12.2012
4155,14200,10257,GR,3611,Andiast,Andiast,11,1,2000,24,01.01.2001,3538,24,31.12.2016,31.12.2016
4156,14201,10257,GR,3612,Obersaxen,Obersaxen,11,1,2001,24,01.01.2001,3449,29,31.12.2015,31.12.2015
4157,14202,10257,GR,3613,Pigniu,Pigniu,11,1,2002,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4158,14203,10257,GR,3614,Rueun,Rueun,11,1,2003,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4159,14204,10257,GR,3615,Siat,Siat,11,1,2004,24,01.01.2001,3421,29,31.12.2013,31.12.2013
4160,14205,10257,GR,3616,Waltensburg/Vuorz,Waltensburg/Vuorz,11,1,2005,24,01.01.2001,3539,24,31.12.2016,31.12.2016
4161,14206,10259,GR,3631,Almens,Almens,11,1,2006,24,01.01.2001,3435,29,31.12.2014,31.12.2014
4162,14207,10259,GR,3632,Feldis/Veulden,Feldis/Veulden,11,1,2007,24,01.01.2001,2751,29,31.12.2008,31.12.2008
4163,14208,10259,GR,3633,Fürstenau,Fürstenau,11,1,2008,24,01.01.2001,3551,24,31.12.2016,31.12.2016
4164,14209,10259,GR,3634,Paspels,Paspels,11,1,2009,24,01.01.2001,3435,29,31.12.2014,31.12.2014
4165,14210,10259,GR,3635,Pratval,Pratval,11,1,2010,24,01.01.2001,3435,29,31.12.2014,31.12.2014
4166,14211,10259,GR,3636,Rodels,Rodels,11,1,2011,24,01.01.2001,3435,29,31.12.2014,31.12.2014
4167,14212,10259,GR,3637,Rothenbrunnen,Rothenbrunnen,11,1,2012,24,01.01.2001,3552,24,31.12.2016,31.12.2016
4168,14213,10259,GR,3638,Scharans,Scharans,11,1,2013,24,01.01.2001,3553,24,31.12.2016,31.12.2016
4169,14214,10259,GR,3639,Scheid,Scheid,11,1,2014,24,01.01.2001,2751,29,31.12.2008,31.12.2008
4170,14215,10259,GR,3640,Sils im Domleschg,Sils im Domleschg,11,1,2015,24,01.01.2001,3554,24,31.12.2016,31.12.2016
4171,14216,10259,GR,3641,Trans,Trans,11,1,2016,24,01.01.2001,2751,29,31.12.2008,31.12.2008
4172,14217,10259,GR,3642,Tumegl/Tomils,Tumegl/Tomils,11,1,2017,24,01.01.2001,2751,29,31.12.2008,31.12.2008
4173,14218,10257,GR,3651,Safien,Safien,11,1,2018,24,01.01.2001,3390,29,31.12.2012,31.12.2012
4174,14219,10257,GR,3652,Tenna,Tenna,11,1,2019,24,01.01.2001,3390,29,31.12.2012,31.12.2012
4175,14220,10259,GR,3661,Cazis,Cazis,11,1,2020,24,01.01.2001,3164,26,31.12.2009,31.12.2009
4176,14221,10259,GR,3662,Flerden,Flerden,11,1,2021,24,01.01.2001,3556,24,31.12.2016,31.12.2016
4177,14222,10259,GR,3663,Masein,Masein,11,1,2022,24,01.01.2001,3557,24,31.12.2016,31.12.2016
4178,14223,10259,GR,3664,Portein,Portein,11,1,2023,24,01.01.2001,3164,29,31.12.2009,31.12.2009
4179,14224,10259,GR,3665,Präz,Präz,11,1,2024,24,01.01.2001,3164,29,31.12.2009,31.12.2009
4180,14225,10259,GR,3666,Sarn,Sarn,11,1,2025,24,01.01.2001,3164,29,31.12.2009,31.12.2009
4181,14226,10259,GR,3667,Tartar,Tartar,11,1,2026,24,01.01.2001,3164,29,31.12.2009,31.12.2009
4182,14227,10259,GR,3668,Thusis,Thusis,11,1,2027,24,01.01.2001,3558,24,31.12.2016,31.12.2016
4183,14228,10259,GR,3669,Tschappina,Tschappina,11,1,2028,24,01.01.2001,3559,24,31.12.2016,31.12.2016
4184,14229,10259,GR,3670,Urmein,Urmein,11,1,2029,24,01.01.2001,3560,24,31.12.2016,31.12.2016
4185,14230,10259,GR,3681,Avers,Avers,11,1,2030,24,01.01.2001,3562,24,31.12.2016,31.12.2016
4186,14231,10259,GR,3691,Hinterrhein,Hinterrhein,11,1,2031,24,01.01.2001,3563,24,31.12.2016,31.12.2016
4187,14232,10259,GR,3692,Medels im Rheinwald,Medels im Rheinwald,11,1,2032,24,01.01.2001,2331,29,31.12.2005,31.12.2005
4188,14233,10259,GR,3693,Nufenen,Nufenen,11,1,2033,24,01.01.2001,3564,24,31.12.2016,31.12.2016
4189,14234,10259,GR,3694,Splügen,Splügen,11,1,2034,24,01.01.2001,2331,26,31.12.2005,31.12.2005
4190,14235,10259,GR,3695,Sufers,Sufers,11,1,2035,24,01.01.2001,3566,24,31.12.2016,31.12.2016
4191,14236,10259,GR,3701,Andeer,Andeer,11,1,2036,24,01.01.2001,2752,26,31.12.2008,31.12.2008
4192,14237,10259,GR,3702,Ausserferrera,Ausserferrera,11,1,2037,24,01.01.2001,2731,29,31.12.2007,31.12.2007
4193,14238,10259,GR,3703,Casti-Wergenstein,Casti-Wergenstein,11,1,2038,24,01.01.2001,3568,24,31.12.2016,31.12.2016
4194,14239,10259,GR,3704,Clugin,Clugin,11,1,2039,24,01.01.2001,2752,29,31.12.2008,31.12.2008
4195,14240,10259,GR,3705,Donath,Donath,11,1,2040,24,01.01.2001,2174,26,31.12.2002,31.12.2002
4196,14241,10259,GR,3706,Innerferrera,Innerferrera,11,1,2041,24,01.01.2001,2731,29,31.12.2007,31.12.2007
4197,14242,10259,GR,3707,Lohn (GR),Lohn (GR),11,1,2042,24,01.01.2001,3570,24,31.12.2016,31.12.2016
4198,14243,10259,GR,3708,Mathon,Mathon,11,1,2043,24,01.01.2001,3571,24,31.12.2016,31.12.2016
4199,14244,10259,GR,3709,Patzen-Fardün,Patzen-Fardün,11,1,2044,24,01.01.2001,2174,29,31.12.2002,31.12.2002
4200,14245,10259,GR,3710,Pignia,Pignia,11,1,2045,24,01.01.2001,2752,29,31.12.2008,31.12.2008
4201,14246,10259,GR,3711,Rongellen,Rongellen,11,1,2046,24,01.01.2001,3572,24,31.12.2016,31.12.2016
4202,14247,10259,GR,3712,Zillis-Reischen,Zillis-Reischen,11,1,2047,24,01.01.2001,3573,24,31.12.2016,31.12.2016
4203,14248,10256,GR,3721,Bonaduz,Bonaduz,11,1,2048,24,01.01.2001,3478,24,31.12.2016,31.12.2016
4204,14249,10256,GR,3722,Domat/Ems,Domat/Ems,11,1,2049,24,01.01.2001,3479,24,31.12.2016,31.12.2016
4205,14250,10256,GR,3723,Rhäzüns,Rhäzüns,11,1,2050,24,01.01.2001,3480,24,31.12.2016,31.12.2016
4206,14251,10256,GR,3731,Felsberg,Felsberg,11,1,2051,24,01.01.2001,3481,24,31.12.2016,31.12.2016
4207,14252,10256,GR,3732,Flims,Flims,11,1,2052,24,01.01.2001,3482,24,31.12.2016,31.12.2016
4208,14253,10256,GR,3733,Tamins,Tamins,11,1,2053,24,01.01.2001,3483,24,31.12.2016,31.12.2016
4209,14254,10256,GR,3734,Trin,Trin,11,1,2054,24,01.01.2001,3484,24,31.12.2016,31.12.2016
4210,14255,10260,GR,3741,Ardez,Ardez,11,1,2055,24,01.01.2001,3436,29,31.12.2014,31.12.2014
4211,14256,10260,GR,3742,Guarda,Guarda,11,1,2056,24,01.01.2001,3436,29,31.12.2014,31.12.2014
4212,14257,10260,GR,3743,Lavin,Lavin,11,1,2057,24,01.01.2001,3437,29,31.12.2014,31.12.2014
4213,14258,10260,GR,3744,Susch,Susch,11,1,2058,24,01.01.2001,3437,29,31.12.2014,31.12.2014
4214,14259,10260,GR,3745,Tarasp,Tarasp,11,1,2059,24,01.01.2001,3436,29,31.12.2014,31.12.2014
4215,14260,10260,GR,3746,Zernez,Zernez,11,1,2060,24,01.01.2001,3437,26,31.12.2014,31.12.2014
4216,14261,10260,GR,3751,Ramosch,Ramosch,11,1,2061,24,01.01.2001,3392,29,31.12.2012,31.12.2012
4217,14262,10260,GR,3752,Samnaun,Samnaun,11,1,2062,24,01.01.2001,3474,24,31.12.2016,31.12.2016
4218,14263,10260,GR,3753,Tschlin,Tschlin,11,1,2063,24,01.01.2001,3392,29,31.12.2012,31.12.2012
4219,14264,10260,GR,3761,Ftan,Ftan,11,1,2064,24,01.01.2001,3436,29,31.12.2014,31.12.2014
4220,14265,10260,GR,3762,Scuol,Scuol,11,1,2065,24,01.01.2001,3436,26,31.12.2014,31.12.2014
4221,14266,10260,GR,3763,Sent,Sent,11,1,2066,24,01.01.2001,3436,29,31.12.2014,31.12.2014
4222,14267,10254,GR,3771,Bondo,Bondo,11,1,2067,24,01.01.2001,3165,29,31.12.2009,31.12.2009
4223,14268,10254,GR,3773,Castasegna,Castasegna,11,1,2068,24,01.01.2001,3165,29,31.12.2009,31.12.2009
4224,14269,10254,GR,3774,Soglio,Soglio,11,1,2069,24,01.01.2001,3165,29,31.12.2009,31.12.2009
4225,14270,10254,GR,3775,Stampa,Stampa,11,1,2070,24,01.01.2001,3165,29,31.12.2009,31.12.2009
4226,14271,10254,GR,3776,Vicosoprano,Vicosoprano,11,1,2071,24,01.01.2001,3165,29,31.12.2009,31.12.2009
4227,14272,10254,GR,3781,Bever,Bever,11,1,2072,24,01.01.2001,3493,24,31.12.2016,31.12.2016
4228,14273,10254,GR,3782,Celerina/Schlarigna,Celerina/Schlarigna,11,1,2073,24,01.01.2001,3494,24,31.12.2016,31.12.2016
4229,14274,10254,GR,3783,Madulain,Madulain,11,1,2074,24,01.01.2001,3495,24,31.12.2016,31.12.2016
4230,14275,10254,GR,3784,Pontresina,Pontresina,11,1,2075,24,01.01.2001,3496,24,31.12.2016,31.12.2016
4231,14276,10254,GR,3785,La Punt-Chamues-ch,La Punt-Chamues-ch,11,1,2076,24,01.01.2001,3497,24,31.12.2016,31.12.2016
4232,14277,10254,GR,3786,Samedan,Samedan,11,1,2077,24,01.01.2001,3498,24,31.12.2016,31.12.2016
4233,14278,10254,GR,3787,St. Moritz,St. Moritz,11,1,2078,24,01.01.2001,3499,24,31.12.2016,31.12.2016
4234,14279,10254,GR,3788,S-chanf,S-chanf,11,1,2079,24,01.01.2001,3500,24,31.12.2016,31.12.2016
4235,14280,10254,GR,3789,Sils im Engadin/Segl,Sils im Engadin/Segl,11,1,2080,24,01.01.2001,3501,24,31.12.2016,31.12.2016
4236,14281,10254,GR,3790,Silvaplana,Silvaplana,11,1,2081,24,01.01.2001,3502,24,31.12.2016,31.12.2016
4237,14282,10254,GR,3791,Zuoz,Zuoz,11,1,2082,24,01.01.2001,3503,24,31.12.2016,31.12.2016
4238,14283,10262,GR,3801,Arvigo,Arvigo,11,1,2083,24,01.01.2001,3438,29,31.12.2014,31.12.2014
4239,14284,10262,GR,3803,Braggio,Braggio,11,1,2084,24,01.01.2001,3438,29,31.12.2014,31.12.2014
4240,14285,10262,GR,3804,Buseno,Buseno,11,1,2085,24,01.01.2001,3505,24,31.12.2016,31.12.2016
4241,14286,10262,GR,3805,Castaneda,Castaneda,11,1,2086,24,01.01.2001,3506,24,31.12.2016,31.12.2016
4242,14287,10262,GR,3806,Cauco,Cauco,11,1,2087,24,01.01.2001,3438,29,31.12.2014,31.12.2014
4243,14288,10262,GR,3808,Rossa,Rossa,11,1,2088,24,01.01.2001,3507,24,31.12.2016,31.12.2016
4244,14289,10262,GR,3810,Santa Maria in Calanca,Santa Maria in Calanca,11,1,2089,24,01.01.2001,3508,24,31.12.2016,31.12.2016
4245,14290,10262,GR,3811,Selma,Selma,11,1,2090,24,01.01.2001,3438,29,31.12.2014,31.12.2014
4246,14291,10262,GR,3821,Lostallo,Lostallo,11,1,2091,24,01.01.2001,3509,24,31.12.2016,31.12.2016
4247,14292,10262,GR,3822,Mesocco,Mesocco,11,1,2092,24,01.01.2001,3510,24,31.12.2016,31.12.2016
4248,14293,10262,GR,3823,Soazza,Soazza,11,1,2093,24,01.01.2001,3511,24,31.12.2016,31.12.2016
4249,14294,10262,GR,3831,Cama,Cama,11,1,2094,24,01.01.2001,3512,24,31.12.2016,31.12.2016
4250,14295,10262,GR,3832,Grono,Grono,11,1,2095,24,01.01.2001,3463,26,31.12.2016,31.12.2016
4251,14296,10262,GR,3833,Leggia,Leggia,11,1,2096,24,01.01.2001,3463,29,31.12.2016,31.12.2016
4252,14297,10262,GR,3834,Roveredo (GR),Roveredo (GR),11,1,2097,24,01.01.2001,3513,24,31.12.2016,31.12.2016
4253,14298,10262,GR,3835,San Vittore,San Vittore,11,1,2098,24,01.01.2001,3514,24,31.12.2016,31.12.2016
4254,14299,10262,GR,3836,Verdabbio,Verdabbio,11,1,2099,24,01.01.2001,3463,29,31.12.2016,31.12.2016
4255,14300,10260,GR,3841,Fuldera,Fuldera,11,1,2100,24,01.01.2001,2753,29,31.12.2008,31.12.2008
4256,14301,10260,GR,3842,Lü,Lü,11,1,2101,24,01.01.2001,2753,29,31.12.2008,31.12.2008
4257,14302,10260,GR,3843,Müstair,Müstair,11,1,2102,24,01.01.2001,2753,29,31.12.2008,31.12.2008
4258,14303,10260,GR,3844,Sta. Maria Val Müstair,Sta. Maria Val Müstair,11,1,2103,24,01.01.2001,2753,29,31.12.2008,31.12.2008
4259,14304,10260,GR,3845,Tschierv,Tschierv,11,1,2104,24,01.01.2001,2753,29,31.12.2008,31.12.2008
4260,14305,10260,GR,3846,Valchava,Valchava,11,1,2105,24,01.01.2001,2753,29,31.12.2008,31.12.2008
4261,14306,10258,GR,3851,Davos,Davos,11,1,2106,24,01.01.2001,2749,26,31.12.2008,31.12.2008
4262,14307,10258,GR,3861,Fideris,Fideris,11,1,2107,24,01.01.2001,3523,24,31.12.2016,31.12.2016
4263,14308,10258,GR,3862,Furna,Furna,11,1,2108,24,01.01.2001,3524,24,31.12.2016,31.12.2016
4264,14309,10258,GR,3863,Jenaz,Jenaz,11,1,2109,24,01.01.2001,3525,24,31.12.2016,31.12.2016
4265,14310,10258,GR,3871,Klosters-Serneus,Klosters-Serneus,11,1,2110,24,01.01.2001,3450,26,31.12.2015,31.12.2015
4266,14311,10258,GR,3881,Conters im Prättigau,Conters im Prättigau,11,1,2111,24,01.01.2001,3527,24,31.12.2016,31.12.2016
4267,14312,10258,GR,3882,Küblis,Küblis,11,1,2112,24,01.01.2001,3528,24,31.12.2016,31.12.2016
4268,14313,10258,GR,3883,Saas,Saas,11,1,2113,24,01.01.2001,3450,29,31.12.2015,31.12.2015
4269,14314,10258,GR,3891,Luzein,Luzein,11,1,2114,24,01.01.2001,3451,26,31.12.2015,31.12.2015
